Rainfall_mm,Avg_Temp_C,Garbage_Complaints,Waterlogging_Complaints,Month,Quarter,DayOfYear,Month_sin,Month_cos,Is_Monsoon,Is_Summer,Is_Winter,Rainfall_Lag1,Rainfall_Lag2,Rainfall_Lag3,Temp_Lag1,Temp_Lag2,Cases_Lag1,Cases_Lag2,Cases_Lag3,Garbage_Lag1,Waterlog_Lag1,Rainfall_roll3_mean,Rainfall_roll7_mean,Cases_roll3_mean,Cases_roll7_mean,Temp_roll3_mean,Rainfall_roll3_std,Cases_roll3_std,Rainfall_roll7_max,Rainfall_roll7_min,Ward_Garbage_mean,Ward_Waterlog_mean,Ward_Cases_mean,Ward_Rainfall_mean,Dengue_Cases,Ward_ID
160.8,27.7,28,16,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,154.5,118.0,192.7,30.3,25.2,43.0,60.0,64.0,25.0,16.0,144.43333333333337,108.07142857142857,52.666666666666664,36.42857142857143,27.733333333333334,23.107646642038976,8.736894948054097,192.7,8.1,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,55,152
85.7,28.8,28,11,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,160.8,154.5,118.0,27.7,30.3,55.0,43.0,60.0,28.0,16.0,133.66666666666669,118.9,51.0,43.142857142857146,28.933333333333334,41.65961273623814,6.928203230275499,192.7,8.1,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,55,152
89.3,28.1,13,14,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,85.7,160.8,154.5,28.8,27.7,55.0,55.0,43.0,28.0,11.0,111.93333333333334,130.5,48.666666666666664,46.0,28.200000000000003,42.358037411255665,10.969655114602888,192.7,85.7,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,36,152
13.5,19.6,15,1,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,89.3,85.7,160.8,28.1,28.8,36.0,55.0,55.0,13.0,14.0,62.833333333333336,116.35714285714286,40.0,48.857142857142854,25.5,42.76182097775224,13.45362404707371,192.7,13.5,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,29,152
7.0,20.4,12,2,1,1,1,0.49999999999999994,0.8660254037844387,0,0,1,13.5,89.3,85.7,19.6,28.1,29.0,36.0,55.0,15.0,1.0,36.6,89.82857142857142,24.0,40.714285714285715,22.700000000000003,45.7551090043505,15.132745950421555,160.8,7.0,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,7,152
7.8,22.5,7,4,2,1,32,0.8660254037844386,0.5000000000000001,0,0,1,7.0,13.5,89.3,20.4,19.6,7.0,29.0,36.0,12.0,2.0,9.433333333333334,74.08571428571429,15.333333333333334,33.57142857142857,20.833333333333332,3.544479275341842,11.930353445448853,160.8,7.0,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,10,152
7.7,32.9,30,0,3,1,60,1.0,6.123233995736766e-17,0,1,0,7.8,7.0,13.5,22.5,20.4,10.0,7.0,29.0,7.0,4.0,7.5,53.114285714285714,9.0,28.857142857142858,25.266666666666666,0.43588989434762515,1.7320508075688772,160.8,7.0,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,10,152
6.2,32.2,23,2,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,7.7,7.8,7.0,32.9,22.5,10.0,10.0,7.0,30.0,0.0,7.233333333333333,31.02857142857143,11.333333333333334,23.0,29.2,0.8962886439801083,2.309401076758503,89.3,6.2,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,14,152
100.8,36.4,5,14,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,6.2,7.7,7.8,32.2,32.9,14.0,10.0,10.0,23.0,2.0,38.23333333333333,33.18571428571429,13.0,17.285714285714285,33.833333333333336,54.18951313061716,2.6457513110645903,100.8,6.2,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,15,152
124.1,24.3,3,16,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,100.8,6.2,7.7,36.4,32.2,15.0,14.0,10.0,5.0,14.0,77.03333333333333,38.15714285714286,20.666666666666668,16.857142857142858,30.96666666666667,62.43991778768876,10.692676621563626,124.1,6.2,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,33,152
111.0,26.5,11,15,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,124.1,100.8,6.2,24.3,36.4,33.0,15.0,14.0,3.0,16.0,111.96666666666665,52.08571428571429,29.666666666666668,18.571428571428573,29.066666666666666,11.680039954269576,13.316656236958785,124.1,6.2,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,41,152
124.6,26.2,3,13,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,111.0,124.1,100.8,26.5,24.3,41.0,33.0,15.0,11.0,15.0,119.89999999999999,68.88571428571429,35.333333333333336,22.142857142857142,25.666666666666668,7.711679453919262,4.932882862316245,124.6,6.2,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,32,152
155.6,21.4,9,16,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,124.6,111.0,124.1,26.2,26.5,32.0,41.0,33.0,3.0,13.0,130.4,90.0,37.333333333333336,26.285714285714285,24.7,22.858696375777882,4.725815626252605,155.6,6.2,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,39,152
68.5,30.1,26,7,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,155.6,124.6,111.0,21.4,26.2,39.0,32.0,41.0,9.0,16.0,116.23333333333333,98.68571428571428,36.333333333333336,30.285714285714285,25.900000000000002,44.14865041349886,3.7859388972001784,155.6,6.2,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,38,152
95.3,32.5,27,15,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,68.5,155.6,124.6,30.1,21.4,38.0,39.0,32.0,26.0,7.0,106.46666666666665,111.41428571428571,39.333333333333336,34.142857142857146,28.0,44.61079839381192,1.5275252316519334,155.6,68.5,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,41,152
10.8,18.0,5,5,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,95.3,68.5,155.6,32.5,30.1,41.0,38.0,39.0,27.0,15.0,58.199999999999996,98.55714285714285,32.0,34.42857142857143,26.866666666666664,43.18136172007543,13.07669683062202,155.6,10.8,15.916666666666666,10.166666666666666,28.97222222222222,74.08611111111111,17,152
16.9,32.0,17,1,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,9.2,5.6,9.4,32.9,20.6,5.0,16.0,20.0,5.0,6.0,10.566666666666665,10.274999999999999,11.0,13.25,28.5,5.772636601530823,5.567764362830023,16.9,5.6,22.02777777777778,10.13888888888889,33.75,70.625,12,153
23.9,30.0,15,8,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,16.9,9.2,5.6,32.0,32.9,12.0,5.0,16.0,17.0,1.0,16.666666666666664,13.0,13.333333333333334,15.2,31.633333333333336,7.352777253074739,9.073771725877465,23.9,5.6,22.02777777777778,10.13888888888889,33.75,70.625,23,153
170.4,26.0,31,22,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,23.9,16.9,9.2,30.0,32.0,23.0,12.0,5.0,15.0,8.0,70.39999999999999,39.233333333333334,27.0,20.333333333333332,29.333333333333332,86.67323693043892,17.34935157289747,170.4,5.6,22.02777777777778,10.13888888888889,33.75,70.625,46,153
216.5,31.5,23,23,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,170.4,23.9,16.9,26.0,30.0,46.0,23.0,12.0,31.0,22.0,136.93333333333334,64.55714285714285,41.333333333333336,25.285714285714285,29.166666666666668,100.56690973343733,16.502525059315413,216.5,5.6,22.02777777777778,10.13888888888889,33.75,70.625,55,153
132.1,21.9,28,13,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,216.5,170.4,23.9,31.5,26.0,55.0,46.0,23.0,23.0,23.0,173.0,82.08571428571429,54.0,31.142857142857142,26.46666666666667,42.26002839563648,7.549834435270738,216.5,5.6,22.02777777777778,10.13888888888889,33.75,70.625,61,153
108.2,27.3,12,16,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,132.1,216.5,170.4,21.9,31.5,61.0,55.0,46.0,28.0,13.0,152.26666666666668,96.74285714285715,53.333333333333336,35.142857142857146,26.900000000000002,56.89677788182153,8.6216781042517,216.5,9.2,22.02777777777778,10.13888888888889,33.75,70.625,44,153
77.1,25.7,20,10,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,108.2,132.1,216.5,27.3,21.9,44.0,61.0,55.0,12.0,16.0,105.8,106.44285714285714,47.0,39.57142857142857,24.96666666666667,27.578433603089284,12.767145334803699,216.5,16.9,22.02777777777778,10.13888888888889,33.75,70.625,36,153
77.0,24.6,8,15,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,77.1,108.2,132.1,25.7,27.3,36.0,44.0,61.0,20.0,10.0,87.43333333333334,115.02857142857142,36.0,41.857142857142854,25.866666666666664,17.98453038956921,7.999999999999989,216.5,23.9,22.02777777777778,10.13888888888889,33.75,70.625,28,153
17.8,20.7,14,9,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,77.0,77.1,108.2,24.6,25.7,28.0,36.0,44.0,8.0,15.0,57.300000000000004,114.15714285714286,31.333333333333332,42.857142857142854,23.666666666666668,34.20803999062218,4.163331998932245,216.5,17.8,22.02777777777778,10.13888888888889,33.75,70.625,30,153
10.6,15.9,14,8,1,1,1,0.49999999999999994,0.8660254037844387,0,0,1,17.8,77.0,77.1,20.7,24.6,30.0,28.0,36.0,14.0,9.0,35.13333333333333,91.32857142857144,26.0,39.142857142857146,20.400000000000002,36.43587975242729,5.291502622129165,216.5,10.6,22.02777777777778,10.13888888888889,33.75,70.625,20,153
6.3,20.4,7,0,2,1,32,0.8660254037844386,0.5000000000000001,0,0,1,10.6,17.8,77.0,15.9,20.7,20.0,30.0,28.0,14.0,8.0,11.566666666666668,61.300000000000004,20.666666666666668,33.0,19.0,5.810622456616991,9.01849950564578,132.1,6.3,22.02777777777778,10.13888888888889,33.75,70.625,12,153
9.9,35.4,22,1,3,1,60,1.0,6.123233995736766e-17,0,1,0,6.3,10.6,17.8,20.4,15.9,12.0,20.0,30.0,7.0,0.0,8.933333333333334,43.84285714285714,14.666666666666666,26.0,23.899999999999995,2.307234997424791,4.618802153516989,108.2,6.3,22.02777777777778,10.13888888888889,33.75,70.625,12,153
26.2,37.4,17,2,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,9.9,6.3,10.6,35.4,20.4,12.0,12.0,20.0,22.0,1.0,14.133333333333335,32.128571428571426,14.0,22.285714285714285,31.066666666666663,10.603930089044416,3.4641016151377544,77.1,6.3,22.02777777777778,10.13888888888889,33.75,70.625,18,153
101.8,34.1,39,11,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,26.2,9.9,6.3,37.4,35.4,18.0,12.0,12.0,17.0,2.0,45.96666666666667,35.65714285714286,20.0,21.428571428571427,35.63333333333333,49.03512346607623,9.16515138991168,101.8,6.3,22.02777777777778,10.13888888888889,33.75,70.625,30,153
81.5,28.5,31,15,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,101.8,26.2,9.9,34.1,37.4,30.0,18.0,12.0,39.0,11.0,69.83333333333333,36.300000000000004,31.666666666666668,24.142857142857142,33.333333333333336,39.127015390051646,14.571661996262929,101.8,6.3,22.02777777777778,10.13888888888889,33.75,70.625,47,153
181.0,24.9,23,22,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,81.5,101.8,26.2,28.5,34.1,47.0,30.0,18.0,31.0,15.0,121.43333333333334,59.614285714285714,40.333333333333336,26.142857142857142,29.166666666666668,52.5753110626398,9.073771725877464,181.0,6.3,22.02777777777778,10.13888888888889,33.75,70.625,44,153
77.4,26.2,6,7,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,181.0,81.5,101.8,24.9,28.5,44.0,47.0,30.0,23.0,22.0,113.3,69.15714285714286,48.333333333333336,31.0,26.53333333333333,58.66574809886943,5.131601439446878,181.0,6.3,22.02777777777778,10.13888888888889,33.75,70.625,54,153
151.3,28.3,11,16,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,77.4,181.0,81.5,26.2,24.9,54.0,44.0,47.0,6.0,7.0,136.5666666666667,89.87142857142858,44.333333333333336,34.285714285714285,26.46666666666667,53.348320810812154,9.504384952922166,181.0,9.9,22.02777777777778,10.13888888888889,33.75,70.625,35,153
84.1,26.9,15,8,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,151.3,77.4,181.0,28.3,26.2,35.0,54.0,44.0,11.0,16.0,104.26666666666667,100.47142857142858,46.333333333333336,39.714285714285715,27.133333333333336,40.869589346277216,10.016652800877809,181.0,26.2,22.02777777777778,10.13888888888889,33.75,70.625,50,153
34.2,25.3,26,6,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,84.1,151.3,77.4,26.9,28.3,50.0,35.0,54.0,15.0,8.0,89.86666666666667,101.61428571428573,41.0,42.57142857142857,26.833333333333332,58.76260148541194,7.937253933193769,181.0,34.2,22.02777777777778,10.13888888888889,33.75,70.625,38,153
4.7,23.1,40,4,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,34.2,84.1,151.3,25.3,26.9,38.0,50.0,35.0,26.0,6.0,41.0,87.74285714285715,38.0,42.0,25.099999999999998,40.1343992106523,11.999999999999998,181.0,4.7,22.02777777777778,10.13888888888889,33.75,70.625,26,153
22.9,19.6,36,6,1,1,1,0.49999999999999994,0.8660254037844387,0,0,1,4.7,34.2,84.1,23.1,25.3,26.0,38.0,50.0,40.0,4.0,20.599999999999998,79.37142857142858,29.666666666666668,38.857142857142854,22.666666666666668,14.88388390172438,7.234178138070232,181.0,4.7,22.02777777777778,10.13888888888889,33.75,70.625,25,153
9.6,22.8,7,4,2,1,32,0.8660254037844386,0.5000000000000001,0,0,1,22.9,4.7,34.2,19.6,23.1,25.0,26.0,38.0,36.0,6.0,12.399999999999999,54.885714285714286,21.333333333333332,34.42857142857143,21.833333333333332,9.41753683295217,7.234178138070232,151.3,4.7,22.02777777777778,10.13888888888889,33.75,70.625,13,153
10.8,32.2,23,7,3,1,60,1.0,6.123233995736766e-17,0,1,0,9.6,22.9,4.7,22.8,19.6,13.0,25.0,26.0,7.0,4.0,14.433333333333332,45.37142857142857,19.0,29.428571428571427,24.866666666666664,7.3568562126321275,5.999999999999996,151.3,4.7,22.02777777777778,10.13888888888889,33.75,70.625,19,153
16.0,32.6,31,4,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,10.8,9.6,22.9,32.2,22.8,19.0,13.0,25.0,23.0,7.0,12.133333333333333,26.042857142857144,17.666666666666668,27.428571428571427,29.200000000000003,3.4019602192477425,4.163331998932258,84.1,4.7,22.02777777777778,10.13888888888889,33.75,70.625,21,153
58.4,35.4,26,11,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,16.0,10.8,9.6,32.6,32.2,21.0,19.0,13.0,31.0,4.0,28.399999999999995,22.37142857142857,19.666666666666668,23.0,33.400000000000006,26.11053427258832,1.1547005383792242,58.4,4.7,22.02777777777778,10.13888888888889,33.75,70.625,19,153
169.5,30.2,21,24,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,58.4,16.0,10.8,35.4,32.6,19.0,21.0,19.0,26.0,11.0,81.3,41.699999999999996,27.333333333333332,23.571428571428573,32.73333333333333,79.27086476127282,12.741009902410926,169.5,4.7,22.02777777777778,10.13888888888889,33.75,70.625,42,153
113.2,25.5,20,15,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,169.5,58.4,16.0,30.2,35.4,42.0,19.0,21.0,21.0,24.0,113.69999999999999,57.199999999999996,39.0,27.857142857142858,30.366666666666664,55.55168764313107,18.681541692269402,169.5,9.6,22.02777777777778,10.13888888888889,33.75,70.625,56,153
145.6,29.4,36,20,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,113.2,169.5,58.4,25.5,30.2,56.0,42.0,19.0,20.0,15.0,142.76666666666668,74.72857142857141,51.666666666666664,32.42857142857143,28.366666666666664,28.25673960904424,8.38649708360608,169.5,9.6,22.02777777777778,10.13888888888889,33.75,70.625,57,153
183.5,26.8,27,21,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,145.6,113.2,169.5,29.4,25.5,57.0,56.0,42.0,36.0,20.0,147.4333333333333,99.57142857142857,59.0,39.714285714285715,27.23333333333333,35.18583995492121,4.35889894354067,183.5,10.8,22.02777777777778,10.13888888888889,33.75,70.625,64,153
107.6,25.4,30,17,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,183.5,145.6,113.2,26.8,29.4,64.0,57.0,56.0,27.0,21.0,145.56666666666663,113.39999999999999,62.333333333333336,46.42857142857143,27.2,37.95001097935717,4.725815626252605,183.5,16.0,22.02777777777778,10.13888888888889,33.75,70.625,66,153
63.3,26.7,39,8,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,107.6,183.5,145.6,25.4,26.8,66.0,64.0,57.0,30.0,17.0,118.13333333333333,120.15714285714286,62.0,51.42857142857143,26.3,60.78834866430681,5.291502622129177,183.5,58.4,22.02777777777778,10.13888888888889,33.75,70.625,56,153
9.0,20.0,6,0,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,63.3,107.6,183.5,26.7,25.4,56.0,66.0,64.0,39.0,8.0,59.96666666666666,113.10000000000001,45.666666666666664,50.857142857142854,24.03333333333333,49.38444424445146,27.02468007827906,183.5,9.0,22.02777777777778,10.13888888888889,33.75,70.625,15,153
7.2,34.5,5,7,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,6.5,12.9,19.8,33.3,19.5,27.0,27.0,18.0,42.0,6.0,8.866666666666667,11.6,19.333333333333332,19.0,29.099999999999998,3.510460558578228,13.279056191361391,19.8,6.5,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,4,154
109.2,35.2,5,14,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,7.2,6.5,12.9,34.5,33.3,4.0,27.0,27.0,5.0,7.0,40.96666666666667,31.119999999999997,15.0,18.0,34.333333333333336,59.092836565300644,11.532562594670795,109.2,6.5,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,14,154
108.1,29.4,8,14,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,109.2,7.2,6.5,35.2,34.5,14.0,4.0,27.0,5.0,14.0,74.83333333333333,43.949999999999996,18.333333333333332,21.166666666666668,33.03333333333333,58.57476703609954,16.921386861996076,109.2,6.5,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,37,154
119.3,29.1,44,12,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,108.1,109.2,7.2,29.4,35.2,37.0,14.0,4.0,8.0,14.0,112.2,54.714285714285715,38.333333333333336,27.285714285714285,31.233333333333334,6.173329733620285,25.026652459594626,119.3,6.5,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,64,154
114.7,28.0,36,15,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,119.3,108.1,109.2,29.1,29.4,64.0,37.0,14.0,44.0,12.0,114.03333333333335,68.27142857142857,50.333333333333336,31.857142857142858,28.833333333333332,5.629683235612258,13.503086067019417,119.3,6.5,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,50,154
174.8,25.1,22,24,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,114.7,119.3,108.1,28.0,29.1,50.0,64.0,37.0,36.0,15.0,136.26666666666668,91.39999999999999,56.0,35.714285714285715,27.400000000000002,33.45001245640028,7.211102550928025,174.8,6.5,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,54,154
86.3,29.4,47,10,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,174.8,114.7,119.3,25.1,28.0,54.0,50.0,64.0,22.0,24.0,125.26666666666667,102.8,58.666666666666664,42.142857142857146,27.5,45.18631798822885,11.718930554164663,174.8,7.2,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,72,154
64.2,24.5,13,6,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,86.3,174.8,114.7,29.4,25.1,72.0,54.0,50.0,47.0,10.0,108.43333333333334,110.94285714285714,49.666666666666664,44.857142857142854,26.333333333333332,58.52779966249658,24.785748593361745,174.8,64.2,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,23,154
12.2,19.7,20,7,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,64.2,86.3,174.8,24.5,29.4,23.0,72.0,54.0,13.0,6.0,54.23333333333333,97.08571428571429,40.666666666666664,46.714285714285715,24.53333333333333,38.042125773060235,27.20906711619003,174.8,12.2,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,27,154
14.2,22.2,11,3,1,1,1,0.49999999999999994,0.8660254037844387,0,0,1,12.2,64.2,86.3,19.7,24.5,27.0,23.0,72.0,20.0,7.0,30.2,83.67142857142858,20.666666666666668,43.142857142857146,22.133333333333336,29.46183972531248,7.767453465154007,174.8,12.2,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,12,154
0.0,23.7,43,2,2,1,32,0.8660254037844386,0.5000000000000001,0,0,1,14.2,12.2,64.2,22.2,19.7,12.0,27.0,23.0,11.0,3.0,8.799999999999999,66.62857142857142,22.0,37.857142857142854,21.866666666666664,7.686351540230293,8.660254037844368,174.8,0.0,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,27,154
9.8,31.7,24,8,3,1,60,1.0,6.123233995736766e-17,0,1,0,0.0,14.2,12.2,23.7,22.2,27.0,12.0,27.0,43.0,2.0,8.0,51.642857142857146,20.0,33.714285714285715,25.866666666666664,7.26911273815454,7.549834435270725,174.8,0.0,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,21,154
11.6,35.5,33,2,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,9.8,0.0,14.2,31.7,23.7,21.0,27.0,12.0,24.0,8.0,7.133333333333333,28.32857142857143,22.333333333333332,28.714285714285715,30.3,6.242862591258431,4.163331998932231,86.3,0.0,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,19,154
112.8,34.4,14,13,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,11.6,9.8,0.0,35.5,31.7,19.0,21.0,27.0,33.0,2.0,44.73333333333333,32.114285714285714,19.0,20.857142857142858,33.86666666666667,58.95433260866697,1.9999999999999036,112.8,0.0,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,17,154
110.6,27.7,36,19,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,112.8,11.6,9.8,34.4,35.5,17.0,19.0,21.0,14.0,13.0,78.33333333333333,38.74285714285714,32.666666666666664,26.428571428571427,32.53333333333334,57.80322943688642,25.423086620891123,112.8,0.0,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,62,154
114.4,25.3,42,16,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,110.6,112.8,11.6,27.7,34.4,62.0,17.0,19.0,36.0,19.0,112.60000000000001,53.34285714285715,46.0,31.0,29.133333333333336,1.9078784028337896,25.159491250818252,114.4,0.0,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,59,154
151.0,28.5,22,18,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,114.4,110.6,112.8,25.3,27.7,59.0,62.0,17.0,42.0,16.0,125.33333333333333,72.88571428571429,56.666666666666664,36.285714285714285,27.166666666666668,22.309041515343797,6.806859285554079,151.0,0.0,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,49,154
191.6,29.0,41,20,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,151.0,114.4,110.6,28.5,25.3,49.0,59.0,62.0,22.0,18.0,152.33333333333334,100.25714285714285,62.0,43.57142857142857,27.599999999999998,38.61726729499815,14.730919862656254,191.6,9.8,24.88888888888889,10.88888888888889,35.611111111111114,73.38611111111112,78,154
